,ticker,timestamp,open_price,highest_price,lowest_price,close_price,volume,d_close_price,day_range
220,TSLA,1743514200,263.79998779296875,277.45001220703125,259.25,268.4599914550781,146486900,9.29998779296875,18.20001220703125
219,TSLA,1743600600,254.60000610351562,284.989990234375,251.27000427246094,282.760009765625,212787800,14.300018310546875,33.71998596191406
218,TSLA,1743687000,265.2900085449219,276.29998779296875,261.510009765625,267.2799987792969,136174300,-15.480010986328125,14.78997802734375
217,TSLA,1743773400,255.3800048828125,261.0,236.0,239.42999267578125,181229400,-27.850006103515625,25.0
216,TSLA,1744032600,223.77999877929688,252.0,214.25,233.2899932861328,183453800,-6.1399993896484375,37.75
215,TSLA,1744119000,245.0,250.44000244140625,217.8000030517578,221.86000061035156,171603500,-11.42999267578125,32.63999938964844
214,TSLA,1744205400,224.69000244140625,274.69000244140625,223.8800048828125,272.20001220703125,219433400,50.34001159667969,50.80999755859375
213,TSLA,1744291800,260.0,262.489990234375,239.3300018310547,252.39999389648438,181722600,-19.800018310546875,23.159988403320312
212,TSLA,1744378200,251.83999633789062,257.739990234375,241.36000061035156,252.30999755859375,128948100,-0.089996337890625,16.379989624023438
211,TSLA,1744637400,258.3599853515625,261.79998779296875,245.92999267578125,252.35000610351562,100135200,0.040008544921875,15.8699951171875
210,TSLA,1744723800,249.91000366210938,258.75,247.5399932861328,254.11000061035156,79594300,1.7599945068359375,11.210006713867188
209,TSLA,1744810200,247.61000061035156,251.97000122070312,233.88999938964844,241.5500030517578,112378700,-12.55999755859375,18.080001831054688
208,TSLA,1744896600,243.47000122070312,244.33999633789062,237.67999267578125,241.3699951171875,83404800,-0.1800079345703125,6.660003662109375
207,TSLA,1745242200,230.25999450683594,232.2100067138672,222.7899932861328,227.5,97768000,-13.8699951171875,9.420013427734375
206,TSLA,1745328600,230.9600067138672,242.7899932861328,229.85000610351562,237.97000122070312,120858500,10.470001220703125,12.939987182617188
205,TSLA,1745415000,254.86000061035156,259.45001220703125,244.42999267578125,250.74000549316406,150381900,12.770004272460938,15.02001953125
204,TSLA,1745501400,250.5,259.5400085449219,249.1999969482422,259.510009765625,94464200,8.770004272460938,10.340011596679688
203,TSLA,1745587800,261.69000244140625,286.8500061035156,259.6300048828125,284.95001220703125,167560700,25.44000244140625,27.220001220703125
202,TSLA,1745847000,288.9800109863281,294.8599853515625,272.4200134277344,285.8800048828125,151731800,0.92999267578125,22.439971923828125
201,TSLA,1745933400,285.5,293.32000732421875,279.4700012207031,292.0299987792969,108906600,6.149993896484375,13.850006103515625
200,TSLA,1746019800,279.8999938964844,284.45001220703125,270.7799987792969,282.1600036621094,128961100,-9.8699951171875,13.670013427734375
199,TSLA,1746106200,280.010009765625,290.8699951171875,279.80999755859375,280.5199890136719,99659000,-1.6400146484375,11.05999755859375
198,TSLA,1746192600,284.8999938964844,294.7799987792969,279.80999755859375,287.2099914550781,114454700,6.69000244140625,14.970001220703125
197,TSLA,1746451800,284.57000732421875,284.8500061035156,274.3999938964844,280.260009765625,94618900,-6.949981689453125,10.45001220703125
196,TSLA,1746538200,273.1099853515625,277.7300109863281,271.3500061035156,275.3500061035156,76715800,-4.910003662109375,6.3800048828125
195,TSLA,1746624600,276.8800048828125,277.9200134277344,271.0,276.2200012207031,71592600,0.8699951171875,6.920013427734375
194,TSLA,1746711000,279.6300048828125,289.79998779296875,279.4100036621094,284.82000732421875,97539400,8.600006103515625,10.389984130859375
193,TSLA,1746797400,290.2099914550781,307.0400085449219,290.0,298.260009765625,132387800,13.44000244140625,17.040008544921875
192,TSLA,1747056600,321.989990234375,322.2099914550781,311.5,318.3800048828125,112826700,20.1199951171875,10.709991455078125
191,TSLA,1747143000,320.0,337.5899963378906,316.79998779296875,334.07000732421875,136992600,15.69000244140625,20.790008544921875
190,TSLA,1747229400,342.5,350.0,337.0,347.67999267578125,136997300,13.6099853515625,13.0
189,TSLA,1747315800,340.3399963378906,346.1400146484375,334.7200012207031,342.82000732421875,97882600,-4.8599853515625,11.420013427734375
188,TSLA,1747402200,346.239990234375,351.6199951171875,342.3299865722656,349.9800109863281,93811800,7.160003662109375,9.290008544921875
