,ticker,timestamp,open_price,highest_price,lowest_price,close_price,MACD,signal,AO,AC,histogram
866,SOLUSDT,2024-06-03,163.24,167.49,161.93,165.0,-1.486974026562251,-0.6301856317142559,,,-0.8567883948479952
867,SOLUSDT,2024-06-04,165.0,171.98,164.33,171.87,-1.0225954147704783,-0.7086675883255005,,,-0.31392782644497785
868,SOLUSDT,2024-06-05,171.87,175.76,171.23,173.65,-0.5051182070729965,-0.6679577120749997,,,0.16283950500200317
869,SOLUSDT,2024-06-06,173.65,174.5,167.65,170.24,-0.3659538055199789,-0.6075569307639955,,,0.24160312524401661
870,SOLUSDT,2024-06-07,170.24,173.13,152.2,162.52,-0.8685919090836478,-0.659763926427926,,,-0.20882798265572178
871,SOLUSDT,2024-06-08,162.52,163.84,157.34,157.83,-1.6266292619145872,-0.8531369935252583,,,-0.7734922683893289
872,SOLUSDT,2024-06-09,157.83,163.1,156.51,162.09,-1.8621670253928073,-1.0549429998987683,,,-0.807224025494039
873,SOLUSDT,2024-06-10,162.09,163.21,157.46,159.06,-2.2671932842388003,-1.2973930567667749,,,-0.9698002274720254
874,SOLUSDT,2024-06-11,159.06,159.77,145.13,149.23,-3.3428441333718126,-1.7064832720877825,,,-1.6363608612840301
875,SOLUSDT,2024-06-12,149.23,161.75,145.36,155.15,-3.675244723052998,-2.100235562280826,,,-1.5750091607721721
876,SOLUSDT,2024-06-13,155.15,155.15,145.96,147.2,-4.527977438922278,-2.5857839376091167,,,-1.9421935013131613
877,SOLUSDT,2024-06-14,147.2,148.92,139.42,142.93,-5.485098769715307,-3.165646904030355,,,-2.319451865684952
878,SOLUSDT,2024-06-15,142.93,145.75,142.8,145.44,-5.972243985923967,-3.726966320409078,,,-2.245277665514889
879,SOLUSDT,2024-06-16,145.44,151.49,142.91,151.19,-5.82716124664671,-4.147005305656604,,,-1.6801559409901063
880,SOLUSDT,2024-06-17,151.19,151.68,139.76,143.18,-6.286060396823814,-4.574816323890046,,,-1.7112440729337681
881,SOLUSDT,2024-06-18,143.18,143.72,127.23,137.37,-7.037436535602723,-5.067340366232582,,,-1.9700961693701409
882,SOLUSDT,2024-06-19,137.37,141.84,134.34,135.54,-7.691905743642025,-5.592253441714471,-20.49550000000002,,-2.099652301927554
883,SOLUSDT,2024-06-20,135.54,141.3,131.74,133.49,-8.280542237192577,-6.129911200810092,-21.190176470588227,,-2.150631036382485
884,SOLUSDT,2024-06-21,133.49,135.38,128.6,134.59,-8.559610233710032,-6.61585100739008,-23.048352941176432,,-1.9437592263199521
885,SOLUSDT,2024-06-22,134.59,136.76,132.71,133.61,-8.758884473332415,-7.044457700578548,-24.18564705882349,,-1.7144267727538676
886,SOLUSDT,2024-06-23,133.61,135.11,128.13,128.62,-9.213257345135332,-7.4782176294899045,-23.592235294117643,-1.0898529411764812,-1.7350397156454278
887,SOLUSDT,2024-06-24,128.62,132.57,121.51,132.23,-9.176275893184538,-7.817829282228832,-24.190911764705874,-0.9494470588235409,-1.3584466109557063
888,SOLUSDT,2024-06-25,132.23,139.87,131.06,136.48,-8.7036975374603,-7.995002933275126,-23.1070588235294,0.5177823529411683,-0.7086946041851743
889,SOLUSDT,2024-06-26,136.48,140.36,134.7,136.74,-8.213515662890472,-8.038705479198196,-20.964941176470603,2.243217647058799,-0.1748101836922764
890,SOLUSDT,2024-06-27,136.74,151.27,135.04,149.62,-6.7084043291062585,-7.772645249179808,-18.510500000000008,3.5626294117646964,1.0642409200735496
891,SOLUSDT,2024-06-28,149.62,150.8,138.86,140.0,-6.220144402875235,-7.462145079918893,-15.17952941176469,5.211058823529424,1.2420006770436585
892,SOLUSDT,2024-06-29,140.0,143.16,139.53,140.15,-5.7547539261657334,-7.120666849168262,-11.633382352941169,6.2457000000000065,1.3659129230025284
893,SOLUSDT,2024-06-30,140.15,147.8,137.02,146.54,-4.814806926736168,-6.659494864681843,-9.493352941176482,5.662988235294108,1.8446879379456753
894,SOLUSDT,2024-07-01,146.54,149.29,145.8,146.6,-4.018725295539383,-6.131340950853351,-6.854176470588214,5.480011764705898,2.1126156553139683
895,SOLUSDT,2024-07-02,146.6,154.93,146.05,153.95,-2.7628923902366296,-5.457651238730008,-4.795117647058788,4.79599411764708,2.694758848493378
896,SOLUSDT,2024-07-03,153.95,154.45,138.7,140.72,-2.802876383059413,-4.926696267595889,-3.810529411764719,3.5067823529411557,2.123819884536476
897,SOLUSDT,2024-07-04,140.72,142.63,127.08,127.73,-3.838500578199074,-4.709057129716526,-4.14529411764704,1.6744000000000083,0.8705565515174518
898,SOLUSDT,2024-07-05,127.73,136.49,120.44,134.2,-4.090018103414508,-4.5852493244561225,-5.801500000000033,-0.7201764705882736,0.49523122104161477
899,SOLUSDT,2024-07-06,134.2,144.18,132.2,142.96,-3.541662681820725,-4.376531995929043,-6.905000000000001,-1.8135117647058845,0.8348693141083183
900,SOLUSDT,2024-07-07,142.96,143.23,131.14,131.59,-3.978687206990031,-4.296963038141241,-8.756441176470588,-2.8726882352941114,0.31827583115120994
901,SOLUSDT,2024-07-08,131.59,142.13,127.65,139.76,-3.6240062827552606,-4.162371687064045,-10.115058823529438,-2.9704000000000175,0.5383654043087844
902,SOLUSDT,2024-07-09,139.76,144.35,136.33,141.36,-3.177187823223676,-3.9653349142959717,-8.042911764705849,-0.11872941176466689,0.7881470910722959
903,SOLUSDT,2024-07-10,141.36,146.32,138.46,141.94,-2.744641305662185,-3.7211961925692147,-4.4142352941176455,3.232494117647059,0.9765548869070297
904,SOLUSDT,2024-07-11,141.94,146.14,135.5,135.64,-2.8770377228928226,-3.5523644986339367,-3.2457352941176225,3.669141176470606,0.6753267757411141
905,SOLUSDT,2024-07-12,135.64,140.5,133.75,139.39,-2.6488350557898173,-3.371658610065113,-2.567588235294096,3.1095176470588344,0.7228235542752959
906,SOLUSDT,2024-07-13,139.39,143.64,137.83,141.8,-2.2476069256573794,-3.1468482731835667,-0.8377058823529637,2.9839294117646715,0.8992413475261873
907,SOLUSDT,2024-07-14,141.8,148.46,141.8,147.58,-1.4465580268281997,-2.8067902239124933,0.567499999999967,2.667052941176439,1.3602321970842937
908,SOLUSDT,2024-07-15,147.58,159.84,146.89,159.27,0.13006499107876834,-2.219419180914241,2.7355882352941308,3.4051764705882475,2.3494841719930095
909,SOLUSDT,2024-07-16,159.27,162.57,152.47,160.59,1.4691278684579743,-1.4817097710397982,5.958970588235303,4.787617647058835,2.9508376394977724
910,SOLUSDT,2024-07-17,160.59,163.66,154.67,155.48,2.0938736798695174,-0.7665930808579351,10.113735294117646,6.40611764705883,2.8604667607274523
911,SOLUSDT,2024-07-18,155.48,161.57,155.11,159.14,2.851450897586602,-0.04298428516902775,13.217970588235318,6.699217647058845,2.89443518275563
912,SOLUSDT,2024-07-19,159.14,172.49,156.12,169.08,4.205433607791321,0.8066992934230419,16.46385294117647,6.765829411764695,3.3987343143682787
913,SOLUSDT,2024-07-20,169.08,175.36,167.13,173.57,5.576497741338699,1.7606589830061732,19.33264705882354,6.315211764705884,3.8158387583325255
914,SOLUSDT,2024-07-21,173.57,185.35,169.8,184.48,7.457456846068538,2.9000185556186464,22.406735294117652,6.099747058823528,4.557438290449892
915,SOLUSDT,2024-07-22,184.48,184.97,176.72,178.85,8.397040682012772,3.9994229808974717,25.408323529411746,6.042417647058802,4.3976177011153
916,SOLUSDT,2024-07-23,178.85,180.5,170.01,172.98,8.56922698445328,4.913383781608633,27.698235294117666,5.4362764705882505,3.655843202844647
917,SOLUSDT,2024-07-24,172.98,182.47,170.95,178.02,9.008527056343098,5.732412436555526,28.997176470588187,4.228552941176428,3.276114619787572
918,SOLUSDT,2024-07-25,178.02,179.56,165.29,171.77,8.75147124877708,6.336224198999837,28.043911764705854,1.5330352941176315,2.4152470497772427
919,SOLUSDT,2024-07-26,171.77,183.69,171.64,183.01,9.34698055910252,6.9383754710203736,26.799264705882337,-0.5901176470588219,2.4086050880821457
920,SOLUSDT,2024-07-27,183.01,188.26,178.02,183.99,9.785206023783672,7.5077415815730335,25.742970588235295,-1.7133411764705713,2.277464442210639
921,SOLUSDT,2024-07-28,183.99,186.63,181.04,184.83,10.084041290713031,8.023001523401033,25.7885294117647,-1.2858411764705764,2.061039767311998
922,SOLUSDT,2024-07-29,184.83,193.85,181.53,182.57,10.022968735848906,8.42299496589061,26.448499999999996,-0.11613529411764034,1.5999737699582965
923,SOLUSDT,2024-07-30,182.57,184.81,175.08,179.07,9.581695722940026,8.654735117300493,26.704999999999984,0.4081470588235234,0.9269606056395325
924,SOLUSDT,2024-07-31,179.07,184.48,171.44,171.58,8.529283012279905,8.629644696296376,25.74032352941174,-0.34474117647060254,-0.10036168401647139
925,SOLUSDT,2024-08-01,171.58,172.77,157.8,167.28,7.2645233898279,8.356620435002682,21.567705882352953,-3.682305882352921,-1.092097045174782
926,SOLUSDT,2024-08-02,167.28,169.31,149.82,152.69,5.026953618507065,7.690687071703559,16.17782352941174,-7.150047058823542,-2.6637334531964942
927,SOLUSDT,2024-08-03,152.69,154.01,139.6,142.44,2.3989208504521855,6.632333827453285,7.871558823529426,-11.740923529411742,-4.233412977001099
928,SOLUSDT,2024-08-04,142.44,145.99,131.13,138.27,-0.020066883499083588,5.301853685262811,-0.141176470588249,-14.384423529411771,-5.321920568761895
929,SOLUSDT,2024-08-05,138.27,139.43,109.5,129.7,-2.598703234788559,3.7217423012525375,-10.07473529411763,-17.15497058823528,-6.320445536041096
930,SOLUSDT,2024-08-06,129.7,149.57,129.31,144.31,-3.423917433265615,2.292610354348907,-15.033882352941163,-14.793799999999987,-5.716527787614522
931,SOLUSDT,2024-08-07,144.31,154.92,142.14,144.72,-3.998727219157729,1.0343428396475798,-17.6430882352941,-10.638823529411757,-5.0330700588053086
932,SOLUSDT,2024-08-08,144.72,163.66,141.31,163.07,-2.9396895617323935,0.23953635937158513,-17.21355882352941,-5.192270588235299,-3.1792259211039786
933,SOLUSDT,2024-08-09,163.07,163.5,150.63,156.19,-2.625290376436368,-0.3334289877900055,-14.067705882352953,0.7388882352940982,-2.2918613886463626
934,SOLUSDT,2024-08-10,156.19,158.65,152.56,153.92,-2.5301310104473203,-0.7727693923214685,-8.381470588235288,6.086470588235295,-1.7573616181258518
935,SOLUSDT,2024-08-11,153.92,157.95,141.07,141.49,-3.4183095013625007,-1.301877414129675,-6.797470588235285,6.023188235294123,-2.116432087232826
936,SOLUSDT,2024-08-12,141.49,150.68,141.14,146.2,-3.6994942506395034,-1.7814007814316406,-7.485294117647101,3.3038058823529077,-1.9180934692078628
937,SOLUSDT,2024-08-13,146.2,149.86,142.74,146.55,-3.849715985820751,-2.195063822309463,-8.837294117647076,0.27655294117646534,-1.654652163511288
938,SOLUSDT,2024-08-14,146.55,152.2,142.3,143.64,-4.155676422377866,-2.5871863423231436,-10.989411764705864,-2.491223529411741,-1.5684900800547221
939,SOLUSDT,2024-08-15,143.64,147.59,137.58,142.54,-4.435780167003799,-2.956905107259275,-13.75399999999999,-4.181305882352927,-1.4788750597445235
940,SOLUSDT,2024-08-16,142.54,144.91,135.91,138.92,-4.8934593952206455,-3.344215964851549,-15.564441176470552,-4.238352941176435,-1.5492434303690965
941,SOLUSDT,2024-08-17,138.92,141.95,137.5,141.86,-4.961744153564666,-3.6677216025941726,-16.642470588235284,-3.484947058823531,-1.2940225509704937
942,SOLUSDT,2024-08-18,141.86,147.36,140.41,142.32,-4.9220043584944335,-3.918578153774225,-16.84664705882352,-2.0872529411764784,-1.0034262047202085
943,SOLUSDT,2024-08-19,142.32,146.14,140.24,144.2,-4.684806463684481,-4.071823815756277,-17.237176470588224,-1.2282294117647083,-0.6129826479282041
944,SOLUSDT,2024-08-20,144.2,149.07,140.83,142.19,-4.6059214297030735,-4.178643338545636,-16.346088235294104,0.1812764705882337,-0.4272780911574374
945,SOLUSDT,2024-08-21,142.19,144.3,138.6,142.74,-4.447753138923304,-4.23246529862117,-15.641323529411807,0.901417647058782,-0.21528784030213366
946,SOLUSDT,2024-08-22,142.74,144.83,140.54,143.15,-4.240438915219215,-4.234060021940779,-14.413441176470599,1.6834941176470508,-0.006378893278435882
947,SOLUSDT,2024-08-23,143.15,154.06,142.6,153.22,-3.2263843078702052,-4.032524879126665,-12.85047058823531,2.447229411764699,0.80614057125646
948,SOLUSDT,2024-08-24,153.22,162.29,151.92,160.58,-1.80800666042731,-3.5876212353867944,-9.465411764705891,4.2779352941176505,1.7796145749594845
949,SOLUSDT,2024-08-25,160.58,161.9,155.2,158.86,-0.8133460345341348,-3.032766195216263,-6.089676470588273,5.602388235294104,2.219420160682128
950,SOLUSDT,2024-08-26,158.86,161.93,155.49,157.03,-0.17076752667443884,-2.460366461507898,-2.151058823529411,6.8429529411764864,2.2895989348334593
951,SOLUSDT,2024-08-27,157.03,159.66,144.66,146.72,-0.4878269005544382,-2.0658585493172064,0.46599999999997976,6.484123529411761,1.5780316487627681
952,SOLUSDT,2024-08-28,146.72,148.75,140.36,143.83,-0.9612172715367251,-1.8449302937611103,0.5307058823529758,3.8725941176470995,0.8837130222243852
953,SOLUSDT,2024-08-29,143.83,147.27,137.82,139.92,-1.6330619522603342,-1.802556625460955,-1.3483529411764437,0.37012352941179083,0.16949467320062084
954,SOLUSDT,2024-08-30,139.92,141.05,131.7,137.92,-2.3003697567901042,-1.902119251726785,-4.4079117647058865,-3.0257882352941294,-0.39825050506331916
955,SOLUSDT,2024-08-31,137.92,139.14,134.36,135.23,-3.0115611163870426,-2.1240076246588364,-7.415058823529392,-4.980135294117639,-0.8875534917282062
956,SOLUSDT,2024-09-01,135.23,136.1,127.57,128.34,-4.084072168875963,-2.516020533502262,-9.837264705882319,-5.3416882352941055,-1.5680516353737008
957,SOLUSDT,2024-09-02,128.34,135.31,126.81,134.82,-4.3608933961094465,-2.884995106023699,-11.098470588235301,-4.2770588235294325,-1.4758982900857474
958,SOLUSDT,2024-09-03,134.82,137.55,127.1,127.51,-5.111213236293963,-3.3302387320777522,-11.800264705882341,-2.8884705882352932,-1.780974504216211
959,SOLUSDT,2024-09-04,127.51,134.96,122.5,133.55,-5.158999854828323,-3.695990956627867,-12.254117647058791,-1.773082352941163,-1.4630088982004565
960,SOLUSDT,2024-09-05,133.55,135.78,127.85,129.32,-5.475083389522467,-4.051809443206787,-12.424941176470583,-0.9419294117647148,-1.42327394631568
961,SOLUSDT,2024-09-06,129.32,134.3,119.92,124.94,-6.0097347812113355,-4.443394510807697,-12.790676470588238,-0.7169823529411872,-1.5663402704036384
962,SOLUSDT,2024-09-07,124.94,129.44,124.02,127.62,-6.146345019358364,-4.7839846125178305,-13.30873529411764,-0.7929882352941213,-1.3623604068405335
963,SOLUSDT,2024-09-08,127.62,131.68,126.52,130.07,-5.987890419395342,-5.024765773893333,-14.090058823529375,-1.1163529411764497,-0.9631246455020088
